GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,Date,TH
0,850.7,-2.8,-8.3,47.3,32.3,35.3,67.6,298.07,985.06,-104.6,19.6,57.1,5730,,18/04/1981,1
12,166.6,-2.4,-8.3,12.2,19.1,30.3,49.4,295.09,935.71,-73.7,132.0,24.5,5717,,18/04/1981,1
12,391.7,-1.6,-7.9,20.4,27.5,28.5,56.0,293.63,923.87,-68.6,1647.0,38.6,5701,,20/04/1981,0
0,139.0,5.1,-1.4,7.2,17.1,24.1,41.2,294.33,990.31,-119.9,627.5,34.2,5757,,21/04/1981,0
12,210.2,3.8,-2.5,17.4,20.1,25.3,45.4,292.61,897.96,-212.9,1502.3,38.4,5787,,21/04/1981,0
0,280.7,0.4,-7.5,32.8,24.9,27.1,52.0,296.9,987.69,-3.6,4260.2,43.4,5727,,22/04/1981,0
12,332.4,-1.2,-9.3,31.2,25.9,27.1,53.0,296.65,916.4,-65.6,6191.6,45.4,5757,,22/04/1981,0
0,346.7,-0.3,-9.7,35.4,25.7,29.1,54.8,298.86,985.03,-30.7,4298.7,49.7,5782,,23/04/1981,0
12,148.2,-2.4,-10.6,26.0,19.5,29.7,49.2,296.84,916.34,-76.3,3903.7,38.6,5756,,23/04/1981,0
0,139.5,-0.7,-9.7,25.4,18.3,30.1,48.4,298.63,982.47,-30.6,5089.1,35.2,5742,,24/04/1981,0
12,33.0,-1.3,-7.3,15.6,4.8,29.7,34.5,292.01,865.22,-253.2,3166.1,20.0,5728,,24/04/1981,0
0,126.2,3.7,-7.3,24.4,16.7,28.1,44.8,290.75,931.02,-179.5,404.8,25.0,5712,,25/04/1981,0
12,183.5,0.9,-4.1,22.0,20.1,29.9,50.0,289.36,838.12,-400.8,1618.2,33.3,5755,,25/04/1981,0
0,28.5,0.7,-3.8,21.8,13.3,33.3,46.6,290.32,921.92,-271.9,895.0,26.8,5704,,26/04/1981,0
12,141.4,0.2,-5.1,21.6,17.9,28.7,46.6,289.78,828.96,-440.3,1963.5,34.4,5759,,26/04/1981,0
0,103.1,0.2,-7.7,22.0,15.3,29.1,44.4,296.9,987.69,-24.3,3371.9,34.4,5699,,27/04/1981,0
12,59.6,-4.3,-11.9,19.2,11.7,32.9,44.6,295.45,893.14,-161.2,5531.4,28.7,5741,,27/04/1981,0
0,220.6,-0.2,-9.2,38.1,20.1,30.9,51.0,298.34,997.57,-0.5,2.4,48.5,5757,,28/04/1981,0
12,343.4,-1.7,-9.5,28.0,24.9,29.9,54.8,295.45,893.14,-161.2,4701.7,44.6,5793,,28/04/1981,0
0,258.7,-0.7,-8.7,31.4,21.5,31.7,53.2,296.75,972.18,-79.0,3962.6,37.2,5741,,29/04/1981,0
12,434.8,-0.6,-9.9,34.4,25.9,30.7,56.6,298.88,940.69,-73.3,6178.0,51.7,5795,,29/04/1981,0
0,306.4,2.0,-4.2,36.7,21.9,32.7,54.6,292.65,930.4,-279.2,1590.6,38.0,5779,,30/04/1981,0
12,226.9,-3.8,-12.1,35.7,21.3,30.7,52.0,297.13,919.48,-82.3,5793.1,47.1,5736,,30/04/1981,0
0,134.8,-0.6,-7.9,33.5,18.9,28.9,47.8,296.91,998.09,-48.0,3497.1,37.9,5690,,01/05/1981,0
12,266.5,0.0,-7.8,31.6,20.1,32.1,52.2,295.26,874.95,-333.8,3133.4,46.7,5819,,01/05/1981,0
0,163.8,-1.8,-10.5,34.5,18.5,31.9,50.4,298.07,985.06,-40.8,3788.7,41.4,5725,,02/05/1981,1
12,360.3,-4.5,-12.8,38.5,24.3,32.1,56.4,296.94,919.54,-83.8,4037.3,50.1,5755,,02/05/1981,1
0,231.7,4.1,-1.6,36.5,20.7,31.3,52.0,292.42,956.62,-296.5,448.3,41.2,5745,,03/05/1981,1
12,364.6,-1.8,-10.5,43.1,25.7,29.1,54.8,297.77,934.95,-53.3,4468.6,55.2,5780,,03/05/1981,1
0,270.3,3.0,-3.5,40.3,23.1,28.1,51.2,294.05,977.71,-69.5,757.5,49.0,5752,,04/05/1981,1
12,191.4,0.7,-7.2,36.3,21.1,26.1,47.2,295.89,929.37,-55.8,3203.1,49.7,5767,,04/05/1981,1
0,141.8,2.7,-3.6,33.1,20.3,26.1,46.4,294.3,985.34,-25.1,1476.0,39.9,5719,,05/05/1981,1
12,152.1,0.9,-6.2,31.7,19.7,25.1,44.8,295.89,985.21,-2.4,2413.7,42.1,5696,,05/05/1981,1
0,173.8,4.9,-1.8,29.5,17.7,22.7,40.4,294.88,982.77,-20.1,841.3,44.2,5705,,06/05/1981,0
12,233.9,1.8,-5.6,35.5,23.3,24.1,47.4,295.61,961.53,-16.0,2206.6,50.6,5752,,06/05/1981,0
0,252.7,5.2,-2.0,36.7,21.7,23.3,45.0,295.45,980.15,-9.3,742.9,55.2,5753,,07/05/1981,0
12,246.2,3.7,-4.1,40.1,22.9,24.9,47.8,296.2,961.41,-42.7,1546.6,61.0,5776,,07/05/1981,0
0,167.6,4.6,-2.9,32.5,19.5,23.9,43.4,296.09,985.21,-16.9,824.5,48.1,5747,,08/05/1981,0
12,215.3,2.7,-5.1,38.3,21.5,26.3,47.8,295.42,913.59,-143.7,2138.2,55.7,5809,,08/05/1981,0
0,303.0,4.4,-5.1,31.0,24.5,26.7,51.2,297.47,985.12,-66.4,210.0,54.1,5789,,09/05/1981,1
12,259.7,2.5,-5.0,34.9,22.7,25.5,48.2,295.27,903.64,-107.2,490.7,47.6,5794,,09/05/1981,1
0,212.6,6.5,0.0,37.3,19.3,30.3,49.6,293.47,961.9,-393.9,5.2,48.0,5817,,10/05/1981,1
12,267.3,5.0,-4.1,41.5,21.3,22.3,43.6,298.68,958.18,-36.9,5073.1,71.3,5795,,10/05/1981,1
0,165.7,3.4,-3.2,31.3,17.1,28.5,45.6,294.25,961.78,-154.9,712.3,41.6,5768,,11/05/1981,1
12,206.4,1.0,-6.5,25.6,18.5,25.1,43.6,295.77,896.53,-119.4,3020.3,44.8,5771,,11/05/1981,1
0,330.3,2.6,-3.9,40.1,23.3,30.3,53.6,294.29,964.46,-155.3,920.9,45.8,5748,,12/05/1981,0
12,296.2,0.0,-10.1,33.2,23.7,29.1,52.8,295.89,882.94,-57.7,4327.7,39.6,5742,,12/05/1981,0
0,182.9,2.8,-4.4,34.5,18.9,28.5,47.4,295.77,972.31,-90.1,711.3,43.6,5747,,13/05/1981,0
12,112.4,4.9,-4.8,26.9,8.1,29.9,38.0,294.21,845.75,-213.8,2903.4,31.9,5813,,13/05/1981,0
0,134.8,2.6,-6.9,29.1,13.1,29.9,43.0,299.43,982.41,-96.0,4514.2,41.4,5803,,14/05/1981,0
12,224.5,-0.1,-10.3,36.7,21.3,29.5,50.8,296.12,891.54,-47.6,5697.0,33.5,5744,,14/05/1981,0
0,163.7,1.2,-9.6,27.8,17.3,30.3,47.6,297.3,920.95,-32.2,4296.6,32.4,5746,,15/05/1981,0
12,228.5,2.4,-8.7,34.3,20.3,29.3,49.6,297.73,923.45,-41.4,3816.8,40.1,5774,,15/05/1981,0
0,194.4,1.0,-10.5,31.0,17.9,32.3,50.2,298.26,935.81,-56.8,3964.9,33.5,5777,,16/05/1981,0
12,385.4,4.6,-7.3,29.4,25.3,27.1,52.4,298.52,923.37,-97.2,2937.6,40.8,5829,,16/05/1981,0
0,217.7,1.1,-7.9,23.0,18.7,26.3,45.0,298.74,974.59,-16.8,24.3,44.1,5780,,17/05/1981,1
12,347.8,2.7,-7.3,27.8,21.9,31.9,53.8,295.23,894.62,-155.5,1659.3,34.4,5778,,17/05/1981,1
0,224.7,3.2,-3.2,29.6,21.1,29.9,51.0,294.47,980.24,-175.8,281.0,42.1,5755,,18/05/1981,0
12,191.4,2.3,-8.3,32.7,19.7,27.3,47.0,296.2,894.37,-39.3,3328.2,37.6,5798,,18/05/1981,0
0,239.3,2.8,-6.0,37.7,23.9,25.9,49.8,298.27,985.06,-20.8,1614.1,51.6,5784,,19/05/1981,0
12,301.1,5.2,-5.2,37.5,24.5,25.5,50.0,296.26,897.14,-49.4,2132.0,44.6,5779,,19/05/1981,0
0,427.4,8.2,-1.2,43.5,25.1,29.1,54.2,298.15,974.66,-413.6,104.0,76.4,5902,,20/05/1981,0
12,211.3,2.9,-7.4,34.9,21.9,25.7,47.6,296.08,882.89,-55.7,5278.7,40.6,5772,,20/05/1981,0
0,228.8,5.0,-2.4,36.3,21.7,23.7,45.4,295.76,958.72,-33.4,521.5,54.3,5764,,21/05/1981,0
12,216.2,4.6,-3.2,31.9,20.3,24.7,45.0,295.89,929.37,-98.9,842.6,56.6,5821,,21/05/1981,0
0,229.8,3.8,-5.0,18.6,21.9,27.9,49.8,297.87,985.09,-81.1,1044.0,45.3,5814,,22/05/1981,0
12,298.1,6.6,-1.9,37.9,23.9,26.3,50.2,292.03,875.28,-126.9,404.9,39.3,5772,,22/05/1981,0
0,149.4,2.1,-5.4,17.6,16.3,30.1,46.4,296.04,980.09,-86.8,780.5,37.2,5769,,23/05/1981,0
12,313.8,-0.9,-9.1,28.4,21.7,35.3,57.0,290.75,815.24,-401.2,1045.8,31.8,5784,,23/05/1981,0
0,298.0,3.2,-5.9,32.4,23.7,26.3,50.0,298.8,979.84,-21.0,2436.2,52.9,5795,,24/05/1981,0
12,334.6,0.8,-9.1,37.5,23.9,29.9,53.8,295.24,880.2,-78.0,3596.5,39.1,5768,,24/05/1981,0
0,147.3,2.2,-5.4,30.5,17.1,29.7,46.8,295.76,958.72,-122.9,796.0,45.5,5785,,25/05/1981,1
12,260.1,1.3,-7.7,34.5,22.3,25.7,48.0,298.32,909.16,-87.4,4182.4,57.4,5835,,25/05/1981,1
0,229.3,4.2,-2.6,33.5,23.3,25.1,48.4,294.95,969.74,-78.3,355.5,48.4,5740,,26/05/1981,1
12,254.7,1.8,-6.5,35.7,22.9,24.9,47.8,296.82,899.52,-119.1,3438.9,57.4,5809,,26/05/1981,1
0,262.0,3.7,-3.8,39.3,24.1,25.3,49.4,296.31,990.22,-28.5,1.2,54.7,5746,,27/05/1981,1
12,317.6,2.5,-6.0,41.9,22.9,29.5,52.4,297.41,963.97,-111.5,1996.6,62.6,5806,,27/05/1981,1
0,217.1,5.7,-2.2,23.2,18.7,26.7,45.4,296.74,995.13,-132.9,439.7,50.9,5785,,28/05/1981,1
12,289.3,4.5,-4.8,37.1,23.9,25.1,49.0,294.02,892.12,-50.2,32.7,43.6,5754,,28/05/1981,1
0,196.4,7.9,1.1,33.7,15.7,29.5,45.2,293.69,942.06,-407.7,7.3,53.7,5832,,29/05/1981,1
12,268.3,-2.5,-10.3,36.9,22.5,27.9,50.4,296.65,916.4,-53.3,3191.0,47.9,5752,,29/05/1981,1
0,165.7,2.2,-5.2,27.5,17.7,28.7,46.4,295.87,982.68,-98.7,939.7,38.4,5755,,30/05/1981,1
12,152.7,0.4,-8.9,29.5,12.7,26.1,38.8,299.4,931.38,-46.7,5877.6,47.0,5792,,30/05/1981,1
0,360.4,-1.0,-10.1,37.7,24.5,30.3,54.8,299.2,979.81,-4.6,7.1,48.5,5757,,31/05/1981,0
12,224.3,6.1,-1.0,37.1,21.1,27.3,48.4,289.37,857.76,-213.1,348.5,39.1,5739,,31/05/1981,0
0,139.5,3.9,-3.1,27.5,16.3,27.1,43.4,295.62,979.5,-5.6,2.3,40.9,5754,,01/06/1981,0
12,220.5,7.5,-1.9,38.7,19.1,23.7,42.8,293.64,871.68,-104.2,1148.0,49.5,5778,,01/06/1981,0
0,218.6,6.9,-2.9,35.9,21.5,22.7,44.2,295.3,936.01,-6.7,1541.0,45.4,5758,,02/06/1981,0
12,206.6,5.2,-4.1,36.3,20.9,24.3,45.2,293.95,889.29,-39.6,3262.2,46.7,5752,,02/06/1981,0
0,211.5,5.8,-4.8,15.0,19.3,23.9,43.2,296.55,923.59,-13.2,1669.8,33.6,5765,,03/06/1981,0
12,261.0,6.4,-3.4,19.8,21.5,23.5,45.0,295.05,880.25,-62.5,3717.3,35.4,5759,,03/06/1981,0
0,113.3,0.2,-10.3,12.4,12.3,31.3,43.6,296.76,879.7,-100.4,5900.8,26.4,5748,,04/06/1981,1
12,180.1,0.6,-9.0,27.9,15.3,30.1,45.4,294.92,827.85,-222.5,4477.8,33.8,5764,,04/06/1981,1
0,259.6,3.3,-4.7,37.9,19.5,32.9,52.4,290.88,847.29,-331.6,1054.3,40.8,5754,,05/06/1981,0
12,191.0,3.7,-4.8,31.7,18.5,28.5,47.0,291.99,846.77,-241.0,2168.5,40.2,5757,,05/06/1981,0
0,334.7,2.0,-7.5,40.3,23.1,31.5,54.6,294.72,897.53,-108.5,1755.7,44.4,5736,,06/06/1981,0
12,180.9,2.9,-8.7,24.2,16.9,28.1,45.0,298.74,925.87,-22.0,4930.6,36.0,5768,,06/06/1981,0
0,271.3,1.9,-4.1,29.0,21.5,33.1,54.6,286.23,806.48,-484.1,412.1,29.2,5714,,07/06/1981,0
12,197.1,4.0,-4.4,33.1,20.5,28.3,48.8,291.87,853.44,-187.1,1306.8,40.2,5752,,07/06/1981,0
0,185.7,4.1,-4.7,32.3,19.9,27.9,47.8,293.12,895.14,-107.1,1042.3,35.7,5742,,08/06/1981,0
12,227.5,3.3,-5.7,35.7,22.1,27.1,49.2,293.17,852.87,-134.1,2340.2,43.6,5758,,08/06/1981,0
0,212.2,2.8,-6.5,31.0,22.1,26.1,48.2,294.41,911.07,-21.3,2431.3,34.1,5722,,09/06/1981,0
12,213.3,6.2,-3.4,33.3,20.5,25.3,45.8,294.34,897.61,-68.2,1442.2,40.7,5766,,09/06/1981,0
0,222.0,2.4,-6.1,32.3,22.5,24.7,47.2,297.96,974.69,-9.1,2517.8,51.5,5767,,10/06/1981,1
12,215.3,7.4,-2.7,33.5,18.5,22.5,41.0,295.36,900.14,-34.8,1291.4,46.1,5799,,10/06/1981,1
0,209.2,3.4,-6.7,35.9,23.3,26.1,49.4,295.85,931.12,-7.8,3011.1,43.2,5769,,11/06/1981,0
12,237.0,6.4,-2.8,30.3,20.3,23.3,43.6,293.33,862.48,-107.7,723.0,42.6,5793,,11/06/1981,0
0,158.1,8.2,-0.5,21.8,14.9,25.3,40.2,292.31,878.16,-176.9,56.6,31.1,5787,,12/06/1981,0
12,183.6,15.4,12.3,16.0,19.1,27.1,46.2,265.11,609.71,0.0,0.0,25.3,5728,,12/06/1981,0
0,133.3,3.6,-5.3,19.0,15.3,27.9,43.2,293.56,889.4,-79.5,3167.7,26.4,5731,,13/06/1981,0
12,200.3,3.5,-6.7,18.0,18.3,26.5,44.8,295.83,848.39,-133.3,5254.6,36.4,5806,,13/06/1981,0
0,31.0,1.7,-6.4,19.0,5.6,32.3,37.9,291.72,840.1,-259.2,3673.4,19.7,5721,,14/06/1981,0
12,221.5,1.6,-10.7,29.8,20.3,26.7,47.0,300.93,915.27,-15.9,9350.3,40.7,5755,,14/06/1981,0
0,257.3,11.2,6.5,33.0,21.1,29.5,50.6,279.12,723.26,0.0,0.0,37.4,5764,,15/06/1981,0
12,371.4,4.4,-4.7,41.3,26.1,27.1,53.2,293.29,856.08,-145.9,2752.0,52.3,5772,,15/06/1981,0
0,165.9,0.2,-12.7,15.2,16.7,26.5,43.2,301.63,935.59,-2.0,6397.4,32.5,5786,,16/06/1981,1
12,261.3,5.7,-5.4,42.1,23.3,24.1,47.4,297.82,930.95,-5.9,3810.6,60.3,5780,,16/06/1981,1
0,226.5,9.1,-0.1,30.5,19.7,21.1,40.8,294.11,936.09,-5.9,1.3,44.8,5775,,17/06/1981,0
12,281.9,4.7,-6.1,39.7,22.7,23.7,46.4,297.13,910.57,-17.2,3504.4,56.1,5784,,17/06/1981,0
0,253.0,5.2,-4.8,36.3,23.1,23.9,47.0,295.65,931.14,-5.9,2702.7,47.8,5763,,18/06/1981,1
12,238.5,3.2,-7.7,40.5,21.9,25.3,47.2,297.27,907.88,-21.6,5622.9,52.8,5778,,18/06/1981,1
0,265.0,6.8,-3.6,38.3,21.9,23.7,45.6,296.21,928.62,-11.7,21.4,52.2,5780,,19/06/1981,1
12,281.3,5.0,-5.6,43.7,22.9,24.7,47.6,296.83,905.27,-32.6,3808.9,60.2,5759,,19/06/1981,1
0,292.6,8.5,-5.6,39.9,21.9,22.7,44.6,294.88,933.64,-31.7,50.6,46.6,5759,,20/06/1981,0
12,296.0,6.9,-3.5,38.1,21.5,23.5,45.0,296.68,935.92,-6.6,1472.5,53.9,5741,,20/06/1981,0
0,312.1,7.8,-2.1,35.3,20.1,21.9,42.0,296.29,935.95,-3.2,1810.9,55.0,5697,,21/06/1981,0
12,268.1,9.3,0.2,33.1,18.7,20.7,39.4,294.92,938.42,-4.5,120.8,49.7,5692,,21/06/1981,0
0,332.8,7.4,-3.3,37.5,21.9,21.9,43.8,297.35,949.99,6.6,2103.8,52.7,5743,Prob,22/06/1981,0
12,281.5,6.9,-3.0,37.1,21.1,24.3,45.4,295.33,908.24,-44.8,4010.6,52.4,5769,,22/06/1981,0
0,242.1,3.0,-8.9,32.5,19.9,23.1,43.0,299.51,942.96,-0.5,7243.8,48.1,5767,,23/06/1981,0
12,199.2,7.1,-2.9,18.6,14.7,24.1,38.8,294.94,883.22,-77.9,1681.6,30.3,5807,,23/06/1981,0
0,223.5,6.2,-4.1,33.1,21.1,23.1,44.2,296.1,938.34,-2.6,1841.3,45.8,5778,,24/06/1981,0
12,239.0,3.6,-6.3,32.9,22.3,26.5,48.8,295.36,900.14,-39.8,4385.4,43.8,5775,,24/06/1981,0
0,227.7,2.6,-6.7,37.3,22.7,25.1,47.8,299.03,982.44,-6.5,3584.8,62.1,5800,,25/06/1981,0
12,210.1,4.6,-4.3,39.3,22.5,24.7,47.2,293.83,926.42,-9.3,2566.5,44.4,5723,,25/06/1981,0
0,277.8,8.0,-1.4,42.5,21.3,24.1,45.4,298.38,977.28,-153.5,1330.8,78.3,5870,,26/06/1981,0
12,207.3,5.9,-3.1,34.5,20.5,23.3,43.8,294.0,923.92,-10.2,1394.5,41.1,5738,,26/06/1981,0
0,257.9,5.6,-3.9,30.5,19.5,23.7,43.2,299.03,982.44,-10.7,2805.0,59.9,5828,,27/06/1981,0
12,246.6,2.0,-6.8,28.8,21.5,24.9,46.4,298.18,922.32,-59.2,5444.7,54.3,5813,,27/06/1981,0
0,225.5,4.6,-4.3,30.5,19.5,23.3,42.8,298.18,977.28,-5.4,1946.2,53.7,5796,,28/06/1981,0
12,181.1,2.6,-6.5,32.7,18.3,24.9,43.2,298.62,955.37,-24.9,4297.7,50.1,5806,,28/06/1981,0
0,201.0,2.1,-6.9,31.1,20.1,23.1,43.2,298.86,985.03,-1.4,3044.4,48.0,5760,,29/06/1981,0
12,231.1,4.0,-7.1,40.1,22.5,25.5,48.0,297.73,923.45,-11.7,4078.8,53.4,5776,,29/06/1981,0
0,297.0,4.5,-7.1,45.3,25.1,25.3,50.4,298.72,942.98,-2.0,4064.8,62.0,5785,,30/06/1981,0
12,264.1,6.4,-3.7,36.3,21.1,25.5,46.6,295.42,913.48,-64.5,935.3,50.7,5771,,30/06/1981,0
0,284.2,5.0,-3.8,42.7,23.1,24.7,47.8,297.85,962.77,-56.2,1712.5,70.6,5772,,01/07/1981,1
12,273.3,3.7,-6.8,43.1,23.9,25.3,49.2,296.59,913.29,-16.8,2607.4,56.9,5757,,01/07/1981,1
0,275.7,7.0,-3.3,38.3,20.3,22.5,42.8,295.81,902.77,-34.1,1373.6,56.7,5772,,02/07/1981,1
12,246.8,6.4,-3.6,34.1,20.3,22.3,42.6,295.77,923.7,-7.5,2028.9,48.9,5751,,02/07/1981,1
0,255.0,6.2,-3.6,39.3,20.9,24.1,45.0,295.3,918.68,-28.9,2110.8,51.3,5739,,03/07/1981,1
12,256.3,6.6,-3.6,39.5,22.3,23.3,45.6,296.34,945.4,-0.7,189.8,34.3,5739,,03/07/1981,1
0,242.9,7.1,-3.0,36.1,19.5,23.5,43.0,295.38,910.87,-45.6,1474.8,49.5,5778,,04/07/1981,0
12,271.5,3.5,-7.1,40.9,23.7,25.7,49.4,297.33,923.51,-10.7,3054.6,53.5,5723,,04/07/1981,0
0,182.1,7.3,-0.4,31.1,18.3,24.9,43.2,290.71,863.52,-172.2,128.8,38.1,5735,,05/07/1981,0
12,61.9,4.4,-2.8,22.3,10.7,23.9,34.6,291.45,908.98,-19.1,403.9,31.7,5653,,05/07/1981,0
0,238.5,4.9,-5.8,36.5,22.3,24.5,46.8,297.13,945.37,-0.5,3783.2,48.3,5763,,06/07/1981,0
12,267.8,5.9,-4.8,39.9,22.5,22.9,45.4,296.78,926.09,-9.4,21.1,58.0,5766,,06/07/1981,0
0,237.6,7.0,-3.2,32.9,19.7,21.3,41.0,296.12,940.73,-1.8,2208.1,47.7,5741,,07/07/1981,0
12,110.0,10.9,5.5,11.2,9.3,22.9,32.2,285.6,832.87,0.0,0.0,22.2,5716,,07/07/1981,0
0,175.1,2.9,-6.5,30.3,19.5,23.9,43.4,295.28,933.59,-3.1,3796.2,35.3,5691,,08/07/1981,0
12,279.5,9.4,-0.8,38.3,19.5,20.7,40.2,295.93,921.15,-17.7,1009.8,60.6,5763,,08/07/1981,0
0,263.4,6.4,-4.0,41.5,23.3,23.9,47.2,297.35,949.99,0.0,2514.4,57.4,5767,Prob,09/07/1981,1
12,289.2,9.7,-1.9,45.2,21.2,25.4,46.6,297.61,915.76,-126.6,2187.8,72.5,5860,,09/07/1981,1
0,225.3,12.4,-1.9,34.2,16.2,18.8,35.0,295.37,923.73,-19.9,107.9,39.7,5860,,10/07/1981,1
12,209.6,8.4,-1.1,33.5,18.1,20.3,38.4,294.41,911.07,-18.9,19.5,53.2,5772,,10/07/1981,1
0,253.9,5.5,-4.4,40.9,24.3,24.9,49.2,295.48,933.59,-3.8,6.8,48.6,5754,,11/07/1981,0
12,272.8,7.4,-2.2,35.7,19.7,22.9,42.6,294.71,889.07,-31.4,3.0,50.1,5760,,11/07/1981,0
0,221.0,7.3,-2.3,36.9,21.3,22.7,44.0,295.32,940.76,-1.8,426.7,51.9,5732,,12/07/1981,0
12,219.4,5.2,-6.0,25.8,18.7,23.9,42.6,298.14,947.68,-0.1,1772.0,37.7,5757,,12/07/1981,0
0,261.5,7.0,-3.6,38.9,22.3,23.1,45.4,296.74,945.4,-1.8,1294.2,52.0,5778,,13/07/1981,0
12,240.6,8.8,-0.8,27.1,16.7,21.3,38.0,294.33,889.18,-51.7,276.3,42.1,5783,,13/07/1981,0
0,245.7,8.0,-1.6,37.1,21.7,23.5,45.2,294.68,933.64,-67.8,381.6,50.3,5778,,14/07/1981,0
12,217.2,7.9,-1.3,34.1,19.1,22.7,41.8,293.56,889.4,-187.0,265.8,49.3,5781,,14/07/1981,0
0,254.3,7.6,-2.5,37.3,21.1,23.9,45.0,295.57,923.73,-34.5,1270.5,47.2,5774,,15/07/1981,1
12,256.5,7.6,-3.3,39.7,21.7,22.5,44.2,296.98,926.06,-12.3,852.4,58.1,5790,,15/07/1981,1
0,257.1,7.1,-4.3,39.5,21.3,23.1,44.4,297.87,935.84,-7.0,1548.4,62.6,5805,,16/07/1981,1
12,271.0,4.9,-6.8,42.3,23.5,24.3,47.8,298.88,938.2,-2.3,4506.2,62.8,5791,,16/07/1981,1
0,280.7,6.4,-2.4,42.5,23.3,25.3,48.6,298.13,995.1,-103.4,1336.0,72.6,5818,,17/07/1981,0
12,263.6,6.8,-4.0,38.5,21.1,22.9,44.0,296.88,935.9,-3.9,2252.5,55.8,5802,,17/07/1981,0
0,249.4,5.4,-3.5,40.9,21.9,23.7,45.6,298.28,987.59,-24.4,1875.8,67.7,5808,,18/07/1981,1
12,223.6,5.1,-4.1,32.7,20.7,24.5,45.2,293.95,889.29,-50.3,2199.7,40.4,5747,,18/07/1981,1
0,247.0,3.5,-5.0,41.3,23.3,24.1,47.4,298.04,982.5,-15.7,2577.9,65.0,5770,,19/07/1981,0
12,240.2,7.4,-3.2,40.1,20.7,22.7,43.4,296.44,915.93,-19.7,3094.6,58.6,5801,,19/07/1981,0
0,242.6,8.0,-2.8,39.7,21.3,23.1,44.4,296.44,931.06,-16.7,867.6,61.0,5830,,20/07/1981,0
12,234.4,6.5,-4.4,35.9,20.1,21.9,42.0,297.22,905.19,-25.4,3152.1,49.4,5792,,20/07/1981,0
0,215.7,7.8,-2.6,33.3,19.5,22.5,42.0,296.09,935.95,-3.7,831.8,46.2,5792,,21/07/1981,1
12,404.6,-1.7,-12.1,43.7,25.5,30.7,56.2,296.77,857.92,-106.2,5583.6,49.4,5761,,21/07/1981,1
0,221.1,5.0,-4.6,36.1,22.1,24.9,47.0,294.91,918.73,-19.0,2833.6,46.5,5758,,22/07/1981,0
12,287.1,6.6,-4.7,36.9,21.1,22.9,44.0,297.76,913.1,-21.9,3458.9,59.1,5822,,22/07/1981,0
0,250.8,4.8,-3.2,38.1,23.9,26.1,50.0,291.65,889.92,-72.9,29.1,43.0,5749,,23/07/1981,0
12,256.7,8.0,-2.7,36.9,19.5,22.1,41.6,296.3,908.05,-27.5,3313.5,54.9,5819,,23/07/1981,0
0,259.1,4.8,-4.4,38.5,21.9,24.9,46.8,298.88,987.56,-13.6,3521.5,59.9,5803,,24/07/1981,0
12,179.3,1.1,-8.2,27.1,18.1,24.5,42.6,298.95,943.65,-47.0,5759.0,50.1,5818,,24/07/1981,0
0,239.4,3.8,-5.8,32.9,21.7,25.3,47.0,299.27,987.53,-7.5,4227.3,60.0,5826,,25/07/1981,0
12,123.6,-0.7,-9.7,16.4,14.7,24.5,39.2,298.88,940.69,-32.0,6790.4,37.0,5773,,25/07/1981,0
0,221.2,2.9,-6.4,34.9,20.5,25.7,46.2,299.06,985.0,-20.0,4310.0,53.8,5798,,26/07/1981,1
12,241.3,3.1,-6.0,36.9,20.3,23.9,44.2,298.69,940.75,-48.5,4804.2,63.5,5800,,26/07/1981,1
0,259.7,2.9,-6.2,40.5,23.1,25.9,49.0,298.88,987.56,-15.3,4086.0,63.5,5783,,27/07/1981,0
12,161.7,1.3,-6.2,27.9,15.9,24.5,40.4,299.69,971.79,-8.1,413.8,36.4,5795,,27/07/1981,0
0,221.1,1.6,-7.6,36.3,22.3,24.5,46.8,299.27,987.53,-1.6,4298.2,57.3,5756,,28/07/1981,1
12,222.2,2.7,-6.1,33.7,18.9,23.9,42.8,298.19,943.86,-30.7,3176.1,53.8,5792,,28/07/1981,1
0,270.9,3.1,-6.8,39.7,22.7,26.5,49.2,299.85,984.94,-33.9,3207.5,66.6,5825,,29/07/1981,0
12,232.7,5.3,-5.7,36.3,20.1,24.1,44.2,297.14,923.54,-9.8,4704.0,47.2,5775,,29/07/1981,0
0,251.9,3.4,-5.7,40.5,22.1,23.5,45.6,298.74,974.59,-14.0,5639.4,65.2,5791,,30/07/1981,1
12,222.4,9.3,-0.5,34.7,18.1,22.7,40.8,294.29,880.47,-112.2,353.9,51.2,5815,,30/07/1981,1
0,232.2,6.4,-2.9,38.1,22.1,24.3,46.4,294.39,923.87,-22.8,1164.0,49.5,5746,,31/07/1981,1
12,212.9,3.5,-6.9,37.3,21.3,24.7,46.0,296.55,910.68,-19.5,4148.1,47.5,5745,,31/07/1981,1
0,242.8,5.4,-3.2,32.9,21.1,24.1,45.2,297.67,983.12,-39.9,1771.1,53.8,5791,,01/08/1981,0
12,216.9,6.2,-3.2,31.7,19.1,24.3,43.4,294.06,886.38,-65.7,2230.3,42.0,5774,,01/08/1981,0
0,188.0,7.8,-0.7,32.3,18.3,24.5,42.8,292.52,903.46,-94.5,460.0,42.1,5751,,02/08/1981,0
12,226.6,8.2,-0.3,34.3,19.1,23.1,42.2,292.23,889.75,-126.0,353.7,46.5,5762,,02/08/1981,0
